"entidad";"nombre";"con";"med";"mad";"pro";"tec";"otr";"bnk"
"BAJA CALIFORNIA";"CENTRO DE SALUD VILLAS DEL PRADO";3;0;0;0;0;0;0
"BAJA CALIFORNIA";"UNIDAD MOVIL 9";0;0;0;0;0;0;0
"BAJA CALIFORNIA SUR";"C.S. CIUDAD CONSTITUCION";5;4;3;1;9;8;0
"BAJA CALIFORNIA SUR";"C.S. PUERTO ADOLFO LOPEZ MATEOS";1;2;0;0;0;0;0
"BAJA CALIFORNIA SUR";"C.S. BENITO JUAREZ";1;0;0;0;1;0;0
"BAJA CALIFORNIA SUR";"C.S. CIUDAD INSURGENTES";3;8;3;1;1;8;0
"BAJA CALIFORNIA SUR";"C.S. LA POZA GRANDE";1;0;1;0;0;0;0
"BAJA CALIFORNIA SUR";"C.S. LA PURISIMA";1;0;1;0;1;1;0
"BAJA CALIFORNIA SUR";"C.S. PUERTO SAN CARLOS";2;1;2;0;0;1;0
"BAJA CALIFORNIA SUR";"C.S. SAN ISIDRO";1;0;1;0;0;0;0
"BAJA CALIFORNIA SUR";"C.S. SANTO DOMINGO";1;0;1;0;1;0;0
"BAJA CALIFORNIA SUR";"C.S. VILLA MORELOS";1;1;0;0;1;0;0
"BAJA CALIFORNIA SUR";"C.S. VILLA IGNACIO ZARAGOZA";1;0;2;0;1;0;0
"BAJA CALIFORNIA SUR";"C.S. C/ HOSPITALIZACION ADAN G. VELARDE";10;25;6;4;9;32;0
"BAJA CALIFORNIA SUR";"C.S. BAHIA TORTUGAS";1;1;1;0;0;0;0
"BAJA CALIFORNIA SUR";"C.S. GUERRERO NEGRO";3;2;2;0;1;4;0
"BAJA CALIFORNIA SUR";"C.S. GUSTAVO DIAZ ORDAZ";1;1;1;0;0;1;0
"BAJA CALIFORNIA SUR";"C.S. HEROICA MULEGE";4;3;2;0;3;3;0
"BAJA CALIFORNIA SUR";"C.S. SAN IGNACIO";2;2;1;0;1;0;0
"BAJA CALIFORNIA SUR";"C.S. VILLA ALBERTO A. ALVARADO ARAMBURO";2;2;0;0;1;12;0
"BAJA CALIFORNIA SUR";"C.S. OLACHEA, LA PAZ";3;2;5;0;1;2;0
"BAJA CALIFORNIA SUR";"C.S. 8 DE OCTUBRE, LA PAZ";3;4;3;0;2;2;0
"BAJA CALIFORNIA SUR";"C.S. FLORES MAGON, LA PAZ";1;1;0;0;1;2;0
"BAJA CALIFORNIA SUR";"C.S. EL MEZQUITITO, LA PAZ";1;1;1;0;1;2;0
"BAJA CALIFORNIA SUR";"C.S. LAZARO CARDENAS, LA PAZ";3;3;5;0;1;3;0
"BAJA CALIFORNIA SUR";"C.S. EL CENTENARIO";2;3;0;0;2;2;0
"BAJA CALIFORNIA SUR";"C.S. CHAMETLA";1;1;0;0;1;1;0
"BAJA CALIFORNIA SUR";"C.S. LAS POCITAS";1;0;2;0;0;1;0
"BAJA CALIFORNIA SUR";"C.S. LOS BARRILES";2;1;2;1;0;1;0
"BAJA CALIFORNIA SUR";"C.S.  EL PESCADERO";1;0;2;0;1;2;0
"BAJA CALIFORNIA SUR";"C.S. LOS PLANES";2;1;2;0;1;2;0
"BAJA CALIFORNIA SUR";"C.S. SAN ANTONIO";1;0;1;0;1;2;0
"BAJA CALIFORNIA SUR";"C.S. SAN BARTOLO";2;0;1;0;0;2;0
"BAJA CALIFORNIA SUR";"C.S.. EL SARGENTO";1;0;2;0;0;1;0
"BAJA CALIFORNIA SUR";"C.S. CALAFIA";1;1;0;0;1;1;0
"BAJA CALIFORNIA SUR";"C.S. SAN JOSE DEL CABO";6;8;3;2;4;7;0
"BAJA CALIFORNIA SUR";"CENTRO DE SALUD CON SERVICIOS AMPLIADOS CABO SAN LUCAS";6;3;4;4;5;11;0
"BAJA CALIFORNIA SUR";"C.S. LOS VENADOS. CABO SAN LUCAS";2;2;1;0;1;2;0
"BAJA CALIFORNIA SUR";"C.S. MIRAFLORES";1;1;1;0;0;1;0
"BAJA CALIFORNIA SUR";"C.S. LA PLAYA";1;0;1;0;0;0;0
"BAJA CALIFORNIA SUR";"C.S. SAN JOSE VIEJO";2;2;0;0;1;1;0
"BAJA CALIFORNIA SUR";"C.S. SANTA ANITA";2;1;1;0;0;1;0
"BAJA CALIFORNIA SUR";"C.S. SANTA CATARINA";1;1;0;0;0;0;0
"BAJA CALIFORNIA SUR";"C.S. SANTIAGO";1;1;1;0;1;0;0
"BAJA CALIFORNIA SUR";"C.S. SAN BERNABE";3;1;0;0;0;1;0
"BAJA CALIFORNIA SUR";"C.S. LOMAS DEL SOL, CABO SAN LUCAS";3;3;1;0;1;3;0
"BAJA CALIFORNIA SUR";"C.S. LOS CANGREJOS, CABO SAN LUCAS";2;1;2;1;1;3;0
"BAJA CALIFORNIA SUR";"C.S. EL ZACATAL";4;4;7;0;1;3;0
"BAJA CALIFORNIA SUR";"C.S. SANTA ROSA";2;1;1;0;0;1;0
"BAJA CALIFORNIA SUR";"C.S. MARQUEZ DE LEON, LA PAZ";2;1;0;0;0;2;0
"BAJA CALIFORNIA SUR";"UNEME CAPASITS CABO SAN LUCAS";3;3;0;4;1;2;0
"BAJA CALIFORNIA SUR";"C.S. EL CARIBE, CABO SAN LUCAS";4;3;1;0;1;4;0
"BAJA CALIFORNIA SUR";"UNEME CAPASITS  LA PAZ";3;4;0;3;0;3;0
"BAJA CALIFORNIA SUR";"UNEME HEMODIALISIS";2;2;0;3;0;9;0
"BAJA CALIFORNIA SUR";"C.S. SAN MIGUEL DE COMONDU";1;0;0;0;0;0;0
"BAJA CALIFORNIA SUR";"U.M. NO. 5. CARAVANA T-2 CIUDAD CONSTITUCION";2;2;0;0;1;0;0
"BAJA CALIFORNIA SUR";"U.M. NO. 8. CARAVANA T-2 EMILIANO ZAPATA";2;2;0;0;0;0;0
"BAJA CALIFORNIA SUR";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES COMUNDU";3;1;0;5;0;1;0
"BAJA CALIFORNIA SUR";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES GUERRERO NEGRO";1;0;0;3;0;0;0
"BAJA CALIFORNIA SUR";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES SANTA ROSALIA";1;0;0;2;0;1;0
"BAJA CALIFORNIA SUR";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES LA PAZ";3;1;0;6;1;0;0
"BAJA CALIFORNIA SUR";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES LOS CABOS";3;1;0;5;0;0;0
"BAJA CALIFORNIA SUR";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES LORETO";1;0;0;2;0;1;0
"BAJA CALIFORNIA SUR";"SALUD MENTAL LA PAZ";5;0;0;5;0;1;0
"BAJA CALIFORNIA SUR";"SALUD MENTAL SAN JOSE DEL CABO";3;0;0;2;0;1;0
"BAJA CALIFORNIA SUR";"UNEME ENFERMEDADES CRONICAS";3;2;0;3;0;1;0
"BAJA CALIFORNIA SUR";"U.M. NO. 14. CARAVANA T-1  LA PAZ";1;1;0;0;1;0;0
"BAJA CALIFORNIA SUR";"U.M. NO. 2. CARAVANA T-1 LA PLAYA";0;0;0;0;2;0;0
"BAJA CALIFORNIA SUR";"C.S. LA RIBERA";3;3;2;0;0;4;0
"BAJA CALIFORNIA SUR";"UNIDAD MOVIL CON MASTOGRAFO";0;0;0;0;1;1;0
"BAJA CALIFORNIA SUR";"C. S. AGUA ESCONDIDA";1;0;1;0;1;1;0
"BAJA CALIFORNIA SUR";"CENTRO DE SALUD EL CALANDRIO";5;6;4;1;2;2;0
"BAJA CALIFORNIA SUR";"CLINICA DE AYUDA PARA DEJAR DE FUMAR";2;0;0;3;0;0;0
"BAJA CALIFORNIA SUR";"C.S. DR. FRANCISCO CARDOZA CARBALLO";10;14;6;4;4;10;0
"BAJA CALIFORNIA SUR";"C.S. LEONARDO GASTELUM";5;4;4;0;1;1;0
"BAJA CALIFORNIA SUR";"CENTRO REGIONAL DE DESARROLLO INFANTIL CEREDI LA PAZ";4;1;0;2;1;0;0
"BAJA CALIFORNIA SUR";"CENTRO ESTATAL DE ONCOLOGIA ""DR. RUBEN CARDOZA MACIAS"""" """;9;12;0;4;6;17;0
"BAJA CALIFORNIA SUR";"CENTRO DE SALUD CON SERVICIOS AMPLIADOS TODOS SANTOS";5;6;5;0;3;3;0
"BAJA CALIFORNIA SUR";"CENTRO DE SALUD EL CARRIZAL";1;0;1;0;0;0;0
"BAJA CALIFORNIA SUR";"SERVICIO AMIGABLE ITINERANTE EDUSEX";1;0;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD BACABCHEN";1;2;0;0;0;1;0
"CAMPECHE";"CENTRO DE SALUD BECAL";2;5;0;0;0;2;0
"CAMPECHE";"CENTRO DE SALUD NUNKINI";2;4;0;0;0;3;0
"CAMPECHE";"CENTRO DE SALUD SAN ANTONIO SAHCABCHEN";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD SANTA CRUZ EX HACIENDA";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD SANTA CRUZ PUEBLO";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD DR. WILBERTH ESCALANTE";11;30;0;36;6;33;0
"CAMPECHE";"CENTRO DE SALUD BETHANIA";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD CASTAMAY";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD HAMPOLOL";1;2;0;0;1;1;0
"CAMPECHE";"CENTRO DE SALUD IMI";1;2;0;0;1;1;0
"CAMPECHE";"CENTRO DE SALUD NILCHI";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD KOBEN";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD TIKINMUL";1;2;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD PUERTO RICO";2;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD ABELARDO L. RODRIGUEZ";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD CHICBUL";1;2;0;0;1;0;0
"CAMPECHE";"CENTRO AVANZADO DE ATENCION PRIMARIA A LA  SALUD SAN ANTONIO CARDENAS";4;9;1;2;7;3;0
"CAMPECHE";"CENTRO DE SALUD ISLA AGUADA";2;2;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD EMILIANO ZAPATA";2;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD LA CRISTALINA";2;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD OJO DE AGUA";2;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD CHAMPOTON";3;5;0;2;0;12;0
"CAMPECHE";"CENTRO DE SALUD AQUILES SERDAN (CHUINA)";1;1;0;0;1;0;0
"CAMPECHE";"CENTRO DE SALUD HOOL";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD MOQUEL";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD SAN PABLO PIXTUN";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD REVOLUCION";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD SIHOCHAC";1;3;0;0;0;2;0
"CAMPECHE";"CENTRO DE SALUD VILLAMADERO";1;2;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD XBACAB";1;2;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD XKEULIL";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD ULUMAL";1;0;1;0;1;0;0
"CAMPECHE";"CENTRO DE SALUD LEY FEDERAL DE REFORMA AGRARIA";1;3;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD 5 DE FEBRERO";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD PIXOYAL";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD VILLA DE GUADALUPE SAN DIMAS";1;1;0;0;1;0;0
"CAMPECHE";"CENTRO DE SALUD MIGUEL COLORADO";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD POC-BOC";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD POMUCH";2;3;0;0;1;1;0
"CAMPECHE";"CENTRO DE SALUD DZIBALCHEN";2;4;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD VICENTE GUERRERO (ITURBIDE)";1;3;0;0;1;0;0
"CAMPECHE";"CENTRO DE SALUD SAN ANTONIO YAXCHE";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD UKUM";1;3;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD XCAN HA";1;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD EL JUNCAL";2;2;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD RIBERA DE TILA";2;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD RIBERA SANTA ISABEL";2;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD TINUN";1;2;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD ESCARCEGA";11;9;4;7;0;12;0
"CAMPECHE";"CENTRO DE SALUD DIVISION DEL NORTE";3;2;1;0;1;0;0
"CAMPECHE";"CENTRO DE SALUD HARO";2;1;1;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD EJIDO KM-36";2;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD LUNA";2;1;0;0;1;0;0
"CAMPECHE";"CENTRO DE SALUD NUEVO PROGRESO II";2;2;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD LA VICTORIA";2;1;0;0;0;0;0
"CAMPECHE";"C.S.ALTAMIRA DE ZINAPARO (NUEVO ZINAPARO)";2;1;1;0;2;0;0
"CAMPECHE";"CENTRO DE SALUD ADOLFO LOPEZ MATEOS";2;2;1;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD BENITO JUAREZ III";2;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD JOSE MARIA MORELOS Y PAVON O CIVALITO";2;2;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD JOSEFA ORTIZ DE DOMINGUEZ";2;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD LEY DE FTO. AGROPECUARIO";2;2;0;0;1;0;0
"CAMPECHE";"CENTRO DE SALUD SAN JUAN ARROYO";2;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD BENITO JUAREZ I";2;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD EL DESENGAÑO";2;2;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD LA ESMERALDA";2;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD MIGUEL ALEMAN";2;1;1;0;1;0;0
"CAMPECHE";"CENTRO DE SALUD MIGUEL HIDALGO";2;1;1;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD MONCLOVA";2;1;1;0;1;0;0
"CAMPECHE";"CENTRO DE SALUD EL NARANJO";3;3;0;0;1;0;0
"CAMPECHE";"CENTRO DE SALUD PABLO TORRES BURGOS";2;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD PARAISO NUEVO";2;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD PEDRO BARANDA";2;1;1;0;1;0;0
"CAMPECHE";"CENTRO DE SALUD SAMULA";3;10;0;1;4;5;0
"CAMPECHE";"CENTRO DE SALUD SASCALUM";3;9;0;2;3;4;0
"CAMPECHE";"CENTRO DE SALUD POLVORIN";3;12;0;0;3;4;0
"CAMPECHE";"CENTRO DE SALUD MORELOS";5;15;0;8;6;7;0
"CAMPECHE";"CENTRO DE  SALUD NUEVO PROGRESO";5;4;1;0;1;0;0
"CAMPECHE";"CENTRO DE  SALUD AGUACATAL";2;3;0;0;1;0;0
"CAMPECHE";"CENTRO DE SALUD DE DZITBALCHE";3;8;0;1;0;4;0
"CAMPECHE";"CENTRO DE  SALUD LERMA";3;7;0;0;3;3;0
"CAMPECHE";"CENTRO DE SALUD DE ISLA ARENA";1;2;0;0;0;0;0
"CAMPECHE";"UNIDAD DE ESPECIALIDAD MEDICA CENTRO INTEGRAL DE SALUD MENTAL UNEME  CISAME";3;1;0;9;2;4;0
"CAMPECHE";"CENTRO DE SALUD HECELCHAKAN";3;8;0;0;3;2;0
"CAMPECHE";"CENTRO DE SALUD CON SERVICIOS AMPLIADOS DE SEYBAPLAYA";2;6;0;4;6;8;0
"CAMPECHE";"CENTRO DE SALUD ATASTA";5;4;1;0;1;0;0
"CAMPECHE";"CENTRO  DE SALUD CARMEN ";14;12;7;2;6;19;0
"CAMPECHE";"CENTRO DE SALUD VENUSTIANO CARRANZA";2;1;0;0;1;0;0
"CAMPECHE";"CENTRO DE SALUD BOLONCHEN DE REJON";1;3;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD ESTADO DE MEXICO ";2;1;0;0;0;0;0
"CAMPECHE";"CENTRO DE SALUD DE TENABO";4;10;0;3;0;5;0
"CAMPECHE";"CENTRO REGIONAL DE DESARROLLO INFANTIL Y ESTIMULACION TEMPRANA (CEREDI) ";5;3;0;3;3;4;0
"CAMPECHE";"SERVICIO AMIGABLE ITINERANTE EDUSEX";1;0;0;0;0;0;0
"CAMPECHE";"UNIDAD MEDICA MOVIL HOBOMO P-17";0;0;0;0;0;0;0
"CAMPECHE";"UNIDAD MEDICA MOVIL  NUEVO CAMPECHE P-18";0;0;0;0;0;0;0
"CAMPECHE";"UNEME CAPASITS";3;3;0;3;1;4;0
"CAMPECHE";"UNIDAD MEDICA MOVIL XMEJIA  P-41";2;2;0;0;1;0;0
"CAMPECHE";"UNIDAD MEDICA MOVIL HECTOR PEREZ MORALES P-42";2;2;0;0;1;0;0
"CAMPECHE";"UNIDAD MEDICA MOVIL SANTO DOMINGO P-43";2;2;0;0;1;0;0
"CAMPECHE";"UNIDAD MEDICA MOVIL INDEPENDENCIA P-44";2;2;0;0;1;0;0
"CAMPECHE";"UNEME CAPASITS CAMPECHE";3;4;0;8;0;6;0
"CAMPECHE";"CEO: CENTRO ESTATAL DE ONCOLOGIA DE CAMPECHE";9;19;0;16;8;32;0
"CAMPECHE";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES CAMPECHE";3;1;0;4;1;4;0
"CAMPECHE";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES CARMEN";2;5;0;5;2;1;0
"CAMPECHE";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES CANDELARIA";2;1;0;4;0;1;0
"CAMPECHE";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES ESCARCEGA";3;1;0;3;2;0;0
"CAMPECHE";"UNEME SORYD CIUDAD DEL CARMEN";4;1;0;2;0;2;0
"CAMPECHE";"UNEME SORYD CAMPECHE";4;2;0;9;0;0;0
"CAMPECHE";"UNIDAD MEDICA MOVIL VEINTIUNO DE MAYO P-50";2;2;0;0;1;0;0
"CAMPECHE";"UNIDAD MEDICA MOVIL SANTA ROSA P-51";2;2;0;0;1;0;0
"CAMPECHE";"UNEME DEDICAM";1;2;0;4;2;11;0
"CAMPECHE";"SISTEMA DE ATENCION A NIÑOS, NIÑAS Y ADOLESCENTES FARMACODEPENDIENTES DEL ESTADO DE CAMPECHE ""VIDA NUEVA""""""";0;0;0;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD GUADALUPE VICTORIA";1;0;1;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD PUERTO PALOMAS";2;1;2;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD FRANCISCO I. MADERO";2;0;2;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD KIRARE";1;0;0;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD SAN IGNACIO";1;0;0;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD PANALACHI";3;1;0;0;1;0;0
"CHIHUAHUA";"CENTRO DE SALUD EJIDO BENITO JUAREZ";3;2;2;0;0;8;0
"CHIHUAHUA";"CENTRO DE SALUD RICARDO FLORES MAGON";1;0;1;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD EJIDO CONSTITUCION";1;1;1;0;0;1;0
"CHIHUAHUA";"CENTRO DE SALUD COLONIA CHAVIRA";5;3;5;1;1;4;0
"CHIHUAHUA";"CENTRO DE SALUD ALTAVISTA";2;1;1;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD LA LAGUNA";2;1;0;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD MARAVILLAS";2;1;1;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD ORTEGUEÑO";2;1;0;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD EL PORVENIR";2;1;0;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD CIENEGA DE OJOS AZULES";2;1;1;0;1;1;0
"CHIHUAHUA";"CENTRO DE SALUD TEHUERICHI";1;0;0;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD IGNACIO ZARAGOZA ""EL WILLY""""""";1;0;0;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD VILLA CORONADO";1;2;1;0;0;1;0
"CHIHUAHUA";"CENTRO DE SALUD CUCHILLO PARADO";1;1;2;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD LA CRUZ";4;1;3;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD COLONIA REFORMA";6;6;1;1;0;6;0
"CHIHUAHUA";"CENTRO DE SALUD ANAHUAC";3;3;3;0;0;3;0
"CHIHUAHUA";"CENTRO DE SALUD LAZARO CARDENAS";1;0;1;0;1;0;0
"CHIHUAHUA";"CENTRO DE SALUD SALVADOR ZUBIRAN";2;0;2;0;0;1;0
"CHIHUAHUA";"CENTRO DE SALUD CERRO PRIETO";1;1;0;0;0;1;0
"CHIHUAHUA";"CENTRO DE SALUD 2 DE OCTUBRE";6;7;2;2;0;3;0
"CHIHUAHUA";"CENTRO DE SALUD SAN JORGE";3;3;1;1;1;4;0
"CHIHUAHUA";"CENTRO DE SALUD DIVISION DEL NORTE";7;4;1;2;1;3;0
"CHIHUAHUA";"CENTRO DE SALUD MARTIN LOPEZ";5;8;1;3;1;4;0
"CHIHUAHUA";"CENTRO DE SALUD REVOLUCION";3;3;1;1;1;5;0
"CHIHUAHUA";"CENTRO DE SALUD PAULA AUN DE AGUIRRE";9;11;4;8;1;7;0
"CHIHUAHUA";"CENTRO DE SALUD VILLA JUAREZ";11;16;3;6;1;13;0
"CHIHUAHUA";"CENTRO DE SALUD SAN FELIPE";19;39;8;31;8;53;0
"CHIHUAHUA";"CENTRO DE SALUD LA CASITA";1;0;1;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD EL SAUZ";1;1;2;0;0;1;0
"CHIHUAHUA";"CENTRO DE SALUD SANTA INES";4;5;0;1;4;3;0
"CHIHUAHUA";"CENTRO DE SALUD MILPILLAS";1;1;0;0;2;0;0
"CHIHUAHUA";"CENTRO DE SALUD DELICIAS";5;12;5;0;4;14;0
"CHIHUAHUA";"CENTRO DE SALUD SANTA MARIA DE CUEVAS";1;0;1;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD SANTA ROSALIA DE CUEVAS";1;0;1;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD GALEANA";1;0;1;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD SANTA ISABEL";3;6;4;4;1;4;0
"CHIHUAHUA";"CENTRO DE SALUD PABLO AMAYA";1;0;1;0;0;2;0
"CHIHUAHUA";"CENTRO DE SALUD PEÑA BLANCA";2;1;0;0;0;1;0
"CHIHUAHUA";"CENTRO DE SALUD SAN JOSE BABICORA";2;0;1;0;0;1;0
"CHIHUAHUA";"CENTRO DE SALUD SAN NICOLAS DE LAS CARRETAS";2;1;1;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD LA PAZ";1;0;1;0;0;1;0
"CHIHUAHUA";"CENTRO DE SALUD CUSARARE";1;0;1;0;0;0;0
"CHIHUAHUA";"UM ESI #9 NACHACACHI";0;1;0;0;3;0;0
"CHIHUAHUA";"CENTRO DE SALUD CHOGUITA";1;0;0;0;1;0;0
"CHIHUAHUA";"CENTRO DE SALUD RARAMUCHI";1;0;0;0;1;0;0
"CHIHUAHUA";"CENTRO DE SALUD GUADALUPE";5;2;4;0;1;2;0
"CHIHUAHUA";"CENTRO DE SALUD CORRE COYOTE";1;1;0;0;0;0;0
"CHIHUAHUA";"UM ESI EL CARNERO";0;1;0;0;3;0;0
"CHIHUAHUA";"CENTRO DE SALUD CIENEGA DE SILVA";1;2;0;0;1;0;0
"CHIHUAHUA";"CENTRO DE SALUD HORMIGUEROS";1;1;0;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD SANTA MATILDE";1;0;0;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD GUERRERO";5;7;3;1;0;6;0
"CHIHUAHUA";"CENTRO DE SALUD ARISIACHI";1;0;1;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD BASUCHIL";1;0;1;0;0;1;0
"CHIHUAHUA";"CENTRO DE SALUD RANCHO DE SANTIAGO";1;0;1;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD SANTO TOMAS";1;0;1;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD COLONIA MORELOS";2;4;1;2;1;4;0
"CHIHUAHUA";"CENTRO DE SALUD COLONIA BENITO JUAREZ";2;4;1;3;0;5;0
"CHIHUAHUA";"CENTRO DE SALUD COLONIA EMILIANO ZAPATA";1;1;1;1;0;3;0
"CHIHUAHUA";"CENTRO DE SALUD COLONIA HEROES DE LA REVOLUCION";4;4;2;4;0;2;0
"CHIHUAHUA";"CENTRO DE SALUD COLONIA PRI";3;6;2;1;1;4;0
"CHIHUAHUA";"CENTRO DE SALUD ALMANCEÑA";4;5;3;1;2;4;0
"CHIHUAHUA";"CENTRO DE SALUD HUEJOTITAN";1;1;1;0;1;1;0
"CHIHUAHUA";"CENTRO DE SALUD MONTE VERDE";1;0;1;0;0;0;0
"CHIHUAHUA";"CENTRO DE SALUD TORREONCITOS";1;1;1;0;0;1;0
"CHIHUAHUA";"CENTRO DE SALUD SAN AGUSTIN ";3;8;1;1;1;14;0
"CHIHUAHUA";"CENTRO DE SALUD COLONIA DIVISION DEL NORTE";4;2;0;1;0;4;0
"CHIHUAHUA";"CENTRO DE SALUD REVOLUCION MEXICANA";3;2;2;1;1;4;0
"CHIHUAHUA";"CENTRO DE SALUD INDEPENDENCIA II";3;1;1;0;1;4;0
"CHIHUAHUA";"CENTRO DE SALUD INDEPENDENCIA I ";2;1;0;1;1;4;0
"CHIHUAHUA";"CENTRO DE SALUD AZTECA I";3;1;0;1;1;3;0
"CHIHUAHUA";"CENTRO DE SALUD AZTECA II";3;1;0;1;1;3;0
"CHIHUAHUA";"CENTRO DE SALUD MORELOS";3;1;0;1;1;3;0
"CHIHUAHUA";"CENTRO DE SALUD FIDEL AVILA";4;2;0;0;1;5;0
"CHIHUAHUA";"CENTRO DE SALUD DR. LUIS ESTAVILLO MUÑOZ";4;2;0;2;1;13;0
"CHIHUAHUA";"CENTRO DE SALUD RANCHO ANAPRA";8;4;6;2;5;14;0
"CHIHUAHUA";"CENTRO DE SALUD PLUTARCO ELIAS CALLES";4;3;1;1;1;5;0
"CHIHUAHUA";"CENTRO DE SALUD SAN FELIPE";8;7;3;2;1;13;0
"CHIHUAHUA";"CENTRO DE SALUD COLONIA GALEANA";14;14;6;2;7;19;0
"CHIHUAHUA";"CENTRO DE SALUD SAMALAYUCA";1;1;0;0;0;2;0
